thread_id,title,author_name,author_geo,registered_user,comment_order,comment_date,post_content,judge1_title,judge1_count,judge2_title,judge2_count,judge3_title,judge3_count,score
80,Robert Norse: City Council silencing dissenting voices,Zombie Corpse Rental,"San Jose, CA",False,#892,11-Mar-11,Gee I hope the tsunami doesn't wash the downtown sidewalks.,Funny,2,,-1,,-1,Positive
80,Robert Norse: City Council silencing dissenting voices,Xanthippe,"Santa Cruz, CA",True,#893,11-Mar-11,"  Becky Johnson wrote:   CRAIG WRITES: ""Did the press release say that he intended to break her arm?""BECKY: Yes. It said that she attacked HIM and he DEFENDED himself. It says she threw scalding hot coffee at him but he bravely was able to affect an arrest anyway.It was a big lie.   I'm trying to follow this line of ""reasoning.""According to Johnson, the press release said that LeMoss intended to break Deiss's arm, because Deiss attacked him and he defended himself. Deiss threw scalding hot coffee at LeMoss and, despite this, he was bravely able to effect an arrest anyway.Where is the part that says that LeMoss intended to break Deiss's arm?(Hint to Johnson: the reason that Craig devastates you is because 1. he accurately quotes documents he claims to have and 2. his conclusions follow his assertions. You may have heard of this latter - it's called ""reasoning).",Brilliant,1,Agree,1,Helpful,1,Positive
80,Robert Norse: City Council silencing dissenting voices,Becky Johnson,"Santa Cruz, CA.",True,#894,11-Mar-11,Look it up yourself. I'm not giving you an exact quote because I don't have it in front of me. It said something like he broke her arm subduing her when she attacked him. It was a carefully crafted work of fiction. Another huge point of contention is Donna claims he was dressed all in black and had no identification as a police officer. THe SCPD press release said explicitly that he WAS visibly identified as a police officer but admits he was driving an unmarked police car.XANTH--If you believe REILLY over me (and my 6 eyewitnesses;and our press release posted the day before) then either1) you're an idiot2) you just care about winning; the truth be damned,Spam,2,Clueless,2,Nuts,2,Negative
80,Robert Norse: City Council silencing dissenting voices,Xanthippe,"Santa Cruz, CA",True,#895,12-Mar-11,"  Becky Johnson wrote:   Look it up yourself. I'm not giving you an exact quote because I don't have it in front of me. It said something like he broke her arm subduing her when she attacked him. It was a carefully crafted work of fiction. Another huge point of contention is Donna claims he was dressed all in black and had no identification as a police officer. THe SCPD press release said explicitly that he WAS visibly identified as a police officer but admits he was driving an unmarked police car.XANTH--If you believe REILLY over me (and my 6 eyewitnesses;and our press release posted the day before) then either1) you're an idiot2) you just care about winning; the truth be damned   It is the responsibility of the person making the assertion to prove the veracity of the assertion.Asserting that the statement is a lie because you say so is not proof.Hope this helps.(Don't you have several outstanding questions from Craig to answer in another thread? I can understand why you're avoiding doing that and coming after me instead, but you don't fool anyone.)",Brilliant,1,Agree,1,Helpful,1,Positive
80,Robert Norse: City Council silencing dissenting voices,Karen,"Pacific Grove, CA",False,#896,12-Mar-11,"Here's some more of that annoying 'classical debate' stuff:""SHIFTING THE BURDEN OF PROOF The burden of proof is always on the person making an assertion or proposition. Shifting the burden of proof, a special case of argumentum ad ignorantium, is the fallacy of putting the burden of proof on the person who denies or questions the assertion being made. The source of the fallacy is the assumption that something is true unless proven otherwise. "" http://www2.sunysuffolk.edu/pecorip/scccweb/e...",Interesting,2,Helpful,2,Agree,1,Positive
80,Robert Norse: City Council silencing dissenting voices,DBS,"San Francisco, CA",False,#897,12-Mar-11,"  Becky Johnson wrote:   1) you're an idiot2) you just care about winning; the truth be damned   BWAAAA HAAAAA HAAAAAA!!!!!!!!Just when you think you've heard it all!!!!!!!Hey BJ, how's that ""About to win"" thing working these days???I'm sure your two tweaker-bums-by-choice are sitting in jail getting ready to celebrate your imminent victory!!",Funny,1,Agree,1,Touching,1,Positive
80,Robert Norse: City Council silencing dissenting voices,Gail Levey,"Sunnyvale, CA",True,#898,12-Mar-11,"  Becky Johnson wrote:   Look it up yourself.   Geeze BJ, you get all pushe out of shape when someone says the same thing to you. What are you? A hypocrite or something?   Becky Johnson wrote:   XANTH--If you believe REILLY over me (and my 6 eyewitnesses;and our press release posted the day before) then either1) you're an idiot2) you just care about winning; the truth be damned   Xanthippe (how RUDE of you to abbreviate her name!) happens to be an intelligent woman with a sharp wit and ideas for solutions which would actually work. Jealousy is another of your personality flaws BJ, it's so obvious.What you've written sounds just as if you're talking to yourself BJ. But that's the leas of your MH problems, isn't it BJ.Lets be honest here. Nobody in their right mind believes a word you belch. Plus your 6 eye witnesses were part of your crowd, making them less than believable. Now consider the weight of a HUFF ""press release"". Did the NYT pick that up? Washington Post? SF Craminer? Senile? Register Pajaronian?MCP? DTA Bulletin? No? No. Has HUFF ever been considered a credible source? No.Conclusion:1) you're an idiot2) you just care about winning; the truth be damnedYou're welcome.",Brilliant,3,Agree,3,Helpful,3,Positive
80,Robert Norse: City Council silencing dissenting voices,Craig,"Portola Valley, CA",False,#899,12-Mar-11,"  Becky Johnson wrote:   Look it up yourself. I'm not giving you an exact quote because I don't have it in front of me. It said something like he broke her arm subduing her when she attacked him.   BECKY, my question to you was pretty straightforward. I asked if the press release said officer LeMoss intended to break Donna's arm. YOU said ""Yes"", and then gave no proof to back up your statement. Saying it ""was something like"" is not the same as actually saying it. The truth is it says nothing of the sort. The truth also is that you're trying to twist what it says to make it say something you want it to say.It was an accident, BECKY. Nothing more, nothing less. In the course of trying to reign in Donna, due to her disrespectful and indignant behavior, her arm was accidentally broken. That is why the city paid her claim (not a settlement, as you said, there was no lawsuit) for medical bills and damages. Do you always start spinning something the second you read it?",Brilliant,2,Agree,2,Helpful,2,Positive
80,Robert Norse: City Council silencing dissenting voices,Buzz,"Capitola, CA",False,#900,12-Mar-11,"  Now Delusional BJ wrote:   XANTH--If you believe REILLY over me (and my 6 eyewitnesses;and our press release posted the day before) then either   No one believes the excrement you and the ""Drunken Bum 6"" spew. Were those the same eye witnesses that were given no credibility when you were in court for squealing under Sean Reilly's window? The court's verdict shows that you're not credible as were your bums. You are a very poor liar. If the court system thinks you're a liar, I tend to find them more credible than you!",Brilliant,1,Touching,1,Helpful,1,Positive
80,Robert Norse: City Council silencing dissenting voices,Siler,United States,False,#901,12-Mar-11,"BJ has decided to share her daily affirmation which she faithfully expresses each morning to her mirror:   Becky Johnson wrote:   1) you're an idiot2) you just care about winning; the truth be damned   Now we know your path to ""success"", BJ.",Funny,4,Agree,4,Brilliant,1,Positive
80,Robert Norse: City Council silencing dissenting voices,Siler,United States,False,#902,12-Mar-11,"PS to BJ: That short-term memory loss that you suffer, along with your long-term memory loss, precludes your ability to retain one small fact: You are exposed multiple times on a daily basis as the biggest liar on the planet, so of course no-one would believe anything you post.",Brilliant,1,Agree,1,Touching,1,Positive
80,Robert Norse: City Council silencing dissenting voices,Becky Johnson,"Santa Cruz, CA.",True,#903,12-Mar-11,"XANTHIPPE WRITES: ""It is the responsibility of the person making the assertion to prove the veracity of the assertion.""BECKY: The SCPD press release was PROVEN to be a pack of lies when...1. the SCPD dropped the ""assault on a police officer"" charges --proof it was filed in error2. the SCPD dropped the ""possession of marijuana"" charge --further proof it was charged falsely3. the CITY paid DONNA an award for her claim of excessive force resulting in her arm getting broken--ABSOLUTE PROOF that LeMoss screwed up when he broke her arm. The City NEVER pays unless they KNOW they would lose at trial!Do you SUPPORT police brutality, XANTH? Sounds like it. Especially if homeless people are the ones getting their arms broken?",Spam,2,Clueless,2,Nuts,2,Negative
80,Robert Norse: City Council silencing dissenting voices,Gail Levey,"Sunnyvale, CA",True,#904,12-Mar-11,"  Becky Johnson wrote:   The City NEVER pays unless they KNOW they would lose at trial!   It is common practice for municipalities to pony up a few bucks rather than waste precious resources on gadfly issues. How many times must that fact be pointed out to you BJ? How stupid are you anyway? Don't bother answering BJ, just flame another bowl and keep pretending that you're ""about to win"".",Brilliant,2,Agree,2,Helpful,2,Positive
80,Robert Norse: City Council silencing dissenting voices,Becky Johnson,"Santa Cruz, CA.",True,#905,12-Mar-11,"FOR ALMQUIST AND BASKETT to find us guilty they needed to:1. Believe ONE eyewitness over SEVEN2. IGNORE that the day before we posted an announcement that our event WOULD START at 1:30PM3. IGNORE that REILLY was so uninformed of who was actually playing music he arrested his neighbor by accident4. IGNORE that one defendant, Blindbear, didn't sing a word5. Be convinced that REILLY heard us sing for four hours straight but was someone magically unable to hear any of the lyrics to our songs6. IGNORE witnesses who said our music was ordinary, of a normal volume, unamplified, not continuous, and not overly loud7. Completely ignore our 1st amendment rights8. Ignore that he failed to point out the keyboard player9. Ignore that he failed to point out the man who sang the loudest10. Ignore that REILLY never testified he saw or heard ME singingFrankly, this ""verdict"" is a slam against our entire justice system. It exposes our judges as being petty, personal, and acting in collusion with the desires of the DTA.To quote CHIEF JUSTICE ALEX KOSINSKI of the 9th circuit court of appeals when talking about City leaders in Santa Cruz: ""Councilman Fitzmaurice clearly wants Norse expelled because the ""Nazi salute"" is ""against the dignity of this body and the decorum of this body"" and not because of any disruption. But, unlike der F??hrer, government officials in America occasionally must tolerate offensive or irritating speech.Once we get outside the inbred, wink-wink, nudge-nudge, ""justice"" system our backwater, compromised, and corrupt local courts, I am confident justice will prevail. The feds don't care who the Judges golf with.",Spam,2,Nuts,2,Clueless,1,Negative
80,Robert Norse: City Council silencing dissenting voices,jeffry helms,"Alameda, CA",False,#906,12-Mar-11,"  DBS wrote:   Robert, I wanted to thank you for proving to the world, that it IS possible, to be a multi-millionaire,AND a completely useless loser, AND a total failure. All at the same time.That is the biggest accomplishment of your waste of A life.   leticia, that page-smith ondemand milf porno was so lame! the dude could'nt get it up and you just laid there like a zombie porno slut,the trailers were too good for that side of the road shoot.",Funny,1,,-1,,-1,Positive
80,Robert Norse: City Council silencing dissenting voices,Donny B,"Annandale, VA",False,#907,12-Mar-11,"  Becky Johnson wrote:   XANTHIPPE WRITES: ""It is the responsibility of the person making the assertion to prove the veracity of the assertion.""BECKY: The SCPD press release was PROVEN to be a pack of lies when...1. the SCPD dropped the ""assault on a police officer"" charges --proof it was filed in error2. the SCPD dropped the ""possession of marijuana"" charge --further proof it was charged falsely3. the CITY paid DONNA an award for her claim of excessive force resulting in her arm getting broken--ABSOLUTE PROOF that LeMoss screwed up when he broke her arm. The City NEVER pays unless they KNOW they would lose at trial!Do you SUPPORT police brutality, XANTH? Sounds like it. Especially if homeless people are the ones getting their arms broken?   BJ... in response to your three points:1. Speculation on your part. Not substantiated by fact. A typical ploy of yours.2. Speculation on your part. Not substantiated by fact. A typical ploy of yours.3. Speculation on your part. Not substantiated by fact. A typical ploy of yours.What you call ""ABSOLUTE PROOF"" is only CONJECTURE based on wishful thinking on your part. Nothing more.",Agree,3,Helpful,3,Brilliant,2,Positive
80,Robert Norse: City Council silencing dissenting voices,Becky Johnson,"Santa Cruz, CA.",True,#908,12-Mar-11,"GAIL LEVEY WRITES: ""It is common practice for municipalities to pony up a few bucks rather than waste precious resources on gadfly issues. How many times must that fact be pointed out to you BJ? How stupid are you anyway? Don't bother answering BJ, just flame another bowl and keep pretending that you're ""about to win"".""BECKY: But GAIL, it's so much fun to trash your arguments in public! So you really think that when DONNA filed her claim for medical costs and pain and suffering against the CITY, they just settled to save ""precious resources?"" And you say this in a thread about another case that's been going on for 9 years and has already cost the City over $114,000.00 and counting? BARISONE has all the resources in the world to litigate. He INITIATED the civil injunction against a homeless couple for sleeping downtown too much--and had 27 city workers testify or file a declaration. What do you think THAT cost?Lots more than buying the couple a house.Heck they prosecuted me for HOPSCOTCH! Legal ""costs"" are the furthest issue from their mind. Oh, and GAIL, BARISONE is your city attorney too!",Spam,2,Clueless,2,Nuts,2,Negative
80,Robert Norse: City Council silencing dissenting voices,Donny B,"Annandale, VA",False,#909,12-Mar-11,"  Becky Johnson wrote:   FOR ALMQUIST AND BASKETT to find us guilty they needed to:1. Believe ONE eyewitness over SEVEN2. IGNORE that the day before we posted an announcement that our event WOULD START at 1:30PM3. IGNORE that REILLY was so uninformed of who was actually playing music he arrested his neighbor by accident4. IGNORE that one defendant, Blindbear, didn't sing a word5. Be convinced that REILLY heard us sing for four hours straight but was someone magically unable to hear any of the lyrics to our songs6. IGNORE witnesses who said our music was ordinary, of a normal volume, unamplified, not continuous, and not overly loud7. Completely ignore our 1st amendment rights8. Ignore that he failed to point out the keyboard player9. Ignore that he failed to point out the man who sang the loudest10. Ignore that REILLY never testified he saw or heard ME singingFrankly, this ""verdict"" is a slam against our entire justice system. It exposes our judges as being petty, personal, and acting in collusion with the desires of the DTA.To quote CHIEF JUSTICE ALEX KOSINSKI of the 9th circuit court of appeals when talking about City leaders in Santa Cruz:""Councilman Fitzmaurice clearly wants Norse expelled because the ""Nazi salute"" is ""against the dignity of this body and the decorum of this body"" and not because of any disruption. But, unlike der F??hrer, government officials in America occasionally must tolerate offensive or irritating speech.Once we get outside the inbred, wink-wink, nudge-nudge, ""justice"" system our backwater, compromised, and corrupt local courts, I am confident justice will prevail. The feds don't care who the Judges golf with.   More delusional thoughts from BJ. Hey BJ... when are you going to get it through your head that the varacity of YOUR comments have a credibility quotient of zero.",Brilliant,2,Agree,2,Helpful,2,Positive
80,Robert Norse: City Council silencing dissenting voices,Craig,United States,False,#910,12-Mar-11,"  Becky Johnson wrote:   BECKY: The SCPD press release was PROVEN to be a pack of lies when...1. the SCPD dropped the ""assault on a police officer"" charges --proof it was filed in error2. the SCPD dropped the ""possession of marijuana"" charge --further proof it was charged falsely   BECKY, even you know that charges are not always dropped because they are false. If you think that then you just blew up your own argument of LS.",Brilliant,2,Agree,2,Helpful,2,Positive
80,Robert Norse: City Council silencing dissenting voices,DBS,"San Francisco, CA",False,#911,12-Mar-11,  Becky Johnson wrote:   FOR ALMQUIST AND BASKETT to find us guilty they needed to:.   Recognise that everyone wants you to shut up and go away.,Brilliant,3,Agree,3,Touching,3,Positive
80,Robert Norse: City Council silencing dissenting voices,Donny B,"Annandale, VA",False,#912,12-Mar-11,"  Craig wrote:   <quoted text>BECKY, even you know that charges are not always dropped because they are false. If you think that then you just blew up your own argument of LS.   Score one more for Craig.",Agree,3,Brilliant,1,Helpful,1,Positive
80,Robert Norse: City Council silencing dissenting voices,Gail Levey,"Sunnyvale, CA",True,#913,12-Mar-11,"BJ you are an ass. You are both delusional and hallucinating if you believe yourself.But then, I guess you desperately need someone to believe your horse shit. May as well be you since nobody else buys it.",Agree,2,Touching,1,Helpful,1,Positive
80,Robert Norse: City Council silencing dissenting voices,Gail Levey,"Sunnyvale, CA",True,#914,12-Mar-11,"  Becky Johnson wrote:   BECKY: But GAIL, it's so much fun to trash your arguments in public! blahblahblahblah Oh, and GAIL, BARISONE is your city attorney too!   Note to BJ, twisting an old bit of fiction or telling a brand new lie does not count as trashing an argument. Trash talking perhaps, but making a truthful, logical argument, not so much. And yes, John Barisone is also the attorney for the city of Capitola. I do actually have a clue. You ought to try catching a few yourself BJ. Reality is far more interesting than the garbage you dream up.",Brilliant,3,Agree,3,Helpful,3,Positive
80,Robert Norse: City Council silencing dissenting voices,DBS,"San Francisco, CA",False,#915,12-Mar-11,"Hey Gail, this Irishman got a powerful thirst, when's the next anti-HUFF rally?",Interesting,2,Funny,1,,-1,Positive
80,Robert Norse: City Council silencing dissenting voices,Gail Levey,"Sunnyvale, CA",True,#916,12-Mar-11,"Since it's March, we should stick with the Poet.",Agree,1,,-1,,-1,Positive
80,Robert Norse: City Council silencing dissenting voices,Buzz,"Capitola, CA",False,#917,12-Mar-11,"[QUOTE who=""BJ, the Pear-shaped Leviathan""]Heck they prosecuted me for HOPSCOTCH! Legal ""costs"" are the furthest issue from their mind. Oh, and GAIL, BARISONE is your city attorney too![/QUOTE]Do you realize the damage you could do to the sidewalk, plus the costs to ferry you via a double-bladed helicopter to an out-of-county trauma center if you went down?",Funny,1,Brilliant,1,Touching,1,Positive
80,Robert Norse: City Council silencing dissenting voices,Becky Johnson,"Santa Cruz, CA.",True,#918,12-Mar-11,"DONNY B WRITES: ""More delusional thoughts from BJ.""BECKY: So WHICH of my TEN POINTS was not true?You did't refute a thing and then called me ""BJ"" indicating you mean to be offensive.",Spam,2,Clueless,2,Nuts,2,Negative
80,Robert Norse: City Council silencing dissenting voices,DBS,"San Francisco, CA",False,#919,12-Mar-11,"Hey BJ, you still haven't touched the thread about your 2 tweaker-bums-by-choice that are both in jail.Yeah, that pitiful protest/boycott of a shoe store was a BIG ""help""!!!Another ""accomplishment"" for HUFF.",Brilliant,1,Agree,1,Touching,1,Positive
80,Robert Norse: City Council silencing dissenting voices,Donny B,"Annandale, VA",False,#920,12-Mar-11,"  Becky Johnson wrote:   DONNY B WRITES: ""More delusional thoughts from BJ.""BECKY: So WHICH of my TEN POINTS was not true?You did't refute a thing and then called me ""BJ"" indicating you mean to be offensive.   My point is... Where's YOUR proof for ANY of the points you made, BJ? Please provide us with something concrete. Not your usual delusional ramblings, speculations, distortions, and fabrications.Speaking of refuting points.... When are YOU going to respond to the many responses by CRAIG that refute so many of your posts? What's the matter? Did Craig's facts put you into a corner you couldn't spin/lie your way out of?",Brilliant,1,Agree,1,Helpful,1,Positive
80,Robert Norse: City Council silencing dissenting voices,Siler,United States,False,#921,12-Mar-11,"  Becky Johnson wrote:   BECKY: So WHICH of my TEN POINTS was not true?   All eleventy of them - I used a mathematical term you may understand, you're welcome.",Funny,1,Brilliant,1,Helpful,1,Positive
80,Robert Norse: City Council silencing dissenting voices,Becky Johnson,"Santa Cruz, CA.",True,#922,12-Mar-11,"CRAIG, you are SOOO annoying!! HERE is the EXACT LANGUAGE of the SCPD press release, May 12, 2008 which NORSE posted on Indybay where you can still read it: http://www.indybay.org/newsitems/2008/05/10/1... INFORMATION: On May 9, 2008, at 4:51 p.m., Santa Cruz Police Department officers responded to reports of several people smoking marijuana in the parking lot at W Cliff Dr and Columbia St. Officers contacted the group and requested identification. One suspect, later identified as Dawnna Deiss, ignored an officer??s repeated request and walked away. When the officer attempted to detain Ms. Deiss, she threw a cup of hot liquid onto his face. Despite being burned, the officer was able to control and eventually take Ms. Deiss into custody. Ms. Deiss was treated and released from Watsonville Community Hospital for injuries she sustained during the arrest.In the course of this incident, another suspect, later identified as Linda Allen, attempted to conceal evidence by placing two glass marijuana pipes in a nearby trash can.Ms. Deiss was arrested on charges of battery on a peace officer, resisting arrest, and possession of marijuana. Ms. Allen was arrested on charges of destroying evidence and possession of marijuana.BECKY: So LEMOSS admits she was treated and released for injuries she sustained during the arrest. So yes, he INTENDED to break her arm. He justifies doing it by claiming HE was ATTACKED by HER.He claims the coffee was a ""hot liquid"" which ""burned"" him. Neither she nor he were treated for burns from any ""hot liquid"".(DONNA says it was lukewarm).NOTE that she was convicted of NONE of these charges and the CITY paid her a settlement. Oh, and the lot where it happened has been punitively posted with a 20 minute parking limit.So I think it's likely she was telling the truth and this press release is a pack of lies.",Spam,2,Clueless,2,Nuts,2,Negative
80,Robert Norse: City Council silencing dissenting voices,Siler,United States,False,#923,12-Mar-11,"  Becky Johnson wrote:   CRAIG, you are SOOO annoying!! HERE is the EXACT LANGUAGE of the SCPD press release, May 12, 2008 which NORSE posted on Indybay where you can still read it:blah blah blah blah...   Don't you mean where NorseKahn revised, interpreted and spun it, BJ?",Interesting,1,Helpful,1,,-1,Positive
80,Robert Norse: City Council silencing dissenting voices,Donny B,"Annandale, VA",False,#924,12-Mar-11,An off-topic comment....Congratulations to Second Harvest for raising over 2.2 million pounds of food and cash equivalents during their 2010 Holiday Food Drive.A suggestion to any dieters out there wanting to participate in their 2011 Campaign. Track your weight loss and contribute a like amount of food by weight or $$$s to Second Harvest. It is a great motivational tool for loosing weight and you have the added benefit of contributing to the less fortunate.,Interesting,3,Touching,3,Helpful,3,Positive
80,Robert Norse: City Council silencing dissenting voices,Buzz,"Capitola, CA",False,#925,12-Mar-11,"  Becky Johnson wrote:   CRAIG, you are SOOO annoying!! HERE is the EXACT LANGUAGE of the SCPD press release, May 12, 2008 which NORSE posted on Indybay where you can still read it: http://www.indybay.org/newsitems/2008/05/10/1... INFORMATION:On May 9, 2008, at 4:51 p.m., Santa Cruz Police Department officers responded to reports of several people smoking marijuana in the parking lot at W Cliff Dr and Columbia St. Officers contacted the group and requested identification. One suspect, later identified as Dawnna Deiss, ignored an officer??s repeated request and walked away. When the officer attempted to detain Ms. Deiss, she threw a cup of hot liquid onto his face. Despite being burned, the officer was able to control and eventually take Ms. Deiss into custody. BECKY: So LEMOSS admits she was treated and released for injuries she sustained during the arrest. So yes, he INTENDED to break her arm.   My reading skills may not be at your 2nd grade level, BJ...But I can't find anything remotely stating LeMoss intended to break her arm. You are definitely not literate enough to teach. Or is it your normal state to see things that aren't there?",Brilliant,1,Touching,1,Helpful,1,Positive
80,Robert Norse: City Council silencing dissenting voices,Becky Johnson,"Santa Cruz, CA.",True,#926,12-Mar-11,"DONNY B WRITES: ""My point is... Where's YOUR proof for ANY of the points you made, BJ? Please provide us with something concrete. Not your usual delusional ramblings, speculations, distortions, and fabrications.""BECKY: Are you denying that I had 6 eyewitnesses and myself ALL testify that no one in our group was even THERE until 1:30PM? Here are their names: Robert ""Blindbear"" Facer, Robert Norse, Free (his legal name), Lloyd Ellis--not part of our group, just a passerby who saw Joe Schultz arrive with the soup), Coral Brune, and Tony Kuspa.I also wanted to have JOE SCHULTZ testify but SYMONS refused to grant a continuance to do so.Is that concrete enough for you?The prosecution had SEAN REILLY and SCPD SCHOENFIELD testify. SCHOENFIELD said she first saw us 5 minutes before she cited us on REILLY's complaint.So how did ALMQUIST get beyond reasonable doubt when SEVEN eyewitnesses testified we didn't START singing until AFTER 1:30PM against ONE eyewitness (REILLY) who said he heard us (and a GUITAR!!) for ""three to four hours straight""?DONNY B WRITES: ""Speaking of refuting points.... When are YOU going to respond to the many responses by CRAIG that refute so many of your posts? What's the matter? Did Craig's facts put you into a corner you couldn't spin/lie your way out of?BECKY: I refuted ALL of his points. THe last one is where HE claims SCHMIDT has been written up since 1994 and I say he hasn't. It's HIS job to prove me wrong. You can't ""prove"" a negative.",Spam,2,Clueless,2,Nuts,2,Negative
80,Robert Norse: City Council silencing dissenting voices,Donny B,"Annandale, VA",False,#927,12-Mar-11,"  Becky Johnson wrote:   BJ IS DISTORTING THE TRUTH WHEN SHE SPEWS: ""So LEMOSS admits she was treated and released for injuries she sustained during the arrest. So yes, he INTENDED to break her arm. He justifies doing it by claiming HE was ATTACKED by HER.He claims the coffee was a ""hot liquid"" which ""burned"" him. Neither she nor he were treated for burns from any ""hot liquid"".(DONNA says it was lukewarm).   BJ, you are sooo full of BS. How is it that Donna being treated for injuries equates to LeMoss ""intending"" to break her arm? Nice spin on your part, but aht doesn't make it true. Donna resisted arrest and threw coffee at LeMoss. She said it was lukewarm, he called it hot. A matter of semantics. In any case, Donna was at fault for resisting arrest and she's to blame for any injuries suffered as a result.BTW, when are you going to respond to Craig's many posts refuting your bogus claims and fabrications????",Brilliant,1,Agree,1,Helpful,1,Positive
80,Robert Norse: City Council silencing dissenting voices,Karen,"Pacific Grove, CA",False,#928,12-Mar-11,"That's a great idea, not to mention that they could make a fortune from people who gain and lose the same 10 pounds over and over again. Second Harvest is a great place to donate to. They pass it on to nonprofits and food pantries for a very minimal maintenance fee that doesn't come close to covering their costs so supporting them ends up helping a very large number of programs serving everyone from children to seniors.",Agree,3,Touching,3,Helpful,3,Positive
80,Robert Norse: City Council silencing dissenting voices,Craig,"Escalon, CA",False,#930,12-Mar-11,"  Becky Johnson wrote:   BECKY: So LEMOSS admits she was treated and released for injuries she sustained during the arrest. So yes, he INTENDED to break her arm. He justifies doing it by claiming HE was ATTACKED by HER.   BECKY, you're officially nuts.Nowhere in that release does it state or even remotely imply that LeMoss INTENDED to break her arm. Are your reading comprehension and retaining skills truly that bad? Or do you just see conspiracy everywhere? Either way, you need help.",Brilliant,2,Agree,2,Helpful,2,Positive
80,Robert Norse: City Council silencing dissenting voices,Donny B,"Annandale, VA",False,#931,12-Mar-11,"  Becky Johnson wrote:   DONNY B WRITES: ""My point is... Where's YOUR proof for ANY of the points you made, BJ? Please provide us with something concrete. Not your usual delusional ramblings, speculations, distortions, and fabrications.""BECKY: Are you denying that I had 6 eyewitnesses and myself ALL testify that no one in our group was even THERE until 1:30PM? Here are their names: Robert ""Blindbear"" Facer, Robert Norse, Free (his legal name), Lloyd Ellis--not part of our group, just a passerby who saw Joe Schultz arrive with the soup), Coral Brune, and Tony Kuspa.I also wanted to have JOE SCHULTZ testify but SYMONS refused to grant a continuance to do so.Is that concrete enough for you?The prosecution had SEAN REILLY and SCPD SCHOENFIELD testify. SCHOENFIELD said she first saw us 5 minutes before she cited us on REILLY's complaint.So how did ALMQUIST get beyond reasonable doubt when SEVEN eyewitnesses testified we didn't START singing until AFTER 1:30PM against ONE eyewitness (REILLY) who said he heard us (and a GUITAR!!) for ""three to four hours straight""?DONNY B WRITES: ""Speaking of refuting points.... When are YOU going to respond to the many responses by CRAIG that refute so many of your posts? What's the matter? Did Craig's facts put you into a corner you couldn't spin/lie your way out of?BECKY: I refuted ALL of his points. THe last one is where HE claims SCHMIDT has been written up since 1994 and I say he hasn't. It's HIS job to prove me wrong. You can't ""prove"" a negative.   BJ... It all boils down to credibility and integrity. You've fabricated, distorted, and lied your way to a point where no one believes a word you say. Now you're having to live with the consequences.BTW, when are you going to refute Craig's many facts disputing your posts and claims?????",Brilliant,1,Agree,1,Helpful,1,Positive
80,Robert Norse: City Council silencing dissenting voices,Craig,"Escalon, CA",False,#932,12-Mar-11,"  Becky Johnson wrote:   BECKY: I refuted ALL of his points. THe last one is where HE claims SCHMIDT has been written up since 1994 and I say he hasn't. It's HIS job to prove me wrong. You can't ""prove"" a negative.   You've refuted nothing, BECKY.But here, I'm going to give you a hint on one.1999.And if you have truly read the documents, particularly one of the quintessential documents of this entire case, you'll know exactly what I'm talking about. It regards something that has been discussed at length.Knock yourself out by looking at the documents you claim to have. But be prepared to come back and admit I was 100% correct.Your ignorance is stunning.",Brilliant,1,Agree,1,Touching,1,Positive
80,Robert Norse: City Council silencing dissenting voices,Karen,"Pacific Grove, CA",False,#934,12-Mar-11,That would be a lot better than the way that I rewarded myself by replacing my entire wardrobe with each size that I dropped. The people that inherited my bigger clothes loved it but donating to a charity isn't stupid and wasteful like that was. None of my friends want me to help them to lose weight anymore. They say that I'm mean and unsympathetic about it. Imagine that :).,Funny,1,Interesting,1,Agree,1,Positive
80,Robert Norse: City Council silencing dissenting voices,Xanthippe,"Santa Cruz, CA",True,#935,12-Mar-11,"  Becky Johnson wrote:   DONNY B WRITES: ""More delusional thoughts from BJ.""BECKY: So WHICH of my TEN POINTS was not true?You did't refute a thing and then called me ""BJ"" indicating you mean to be offensive.   Johnson, you still have yet to respond to Craig's posts for the past couple of weeks. What's up with that, anyway? You respond to everybody but Craig.",Brilliant,2,Agree,2,Helpful,2,Positive
80,Robert Norse: City Council silencing dissenting voices,DBS,"Santa Cruz, CA",False,#937,12-Mar-11,"Hey BJ, you ate all of those pallets of Chiffon pies, does that mean you intended to be size SIXTEEN????Prove that you didn't.P.S. Think about how many of the bums (that you pretend to help) could have been fed if you ate the way that normal people do.",Brilliant,1,Touching,1,Helpful,1,Positive
80,Robert Norse: City Council silencing dissenting voices,Reality Check,United States,False,#938,15-Mar-11,"  Craig wrote:   <quoted text>BECKY, you're officially nuts.Nowhere in that release does it state or even remotely imply that LeMoss INTENDED to break her arm. Are your reading comprehension and retaining skills truly that bad? Or do you just see conspiracy everywhere? Either way, you need help.   You're the one who needs help, CRAIG. After all this time, you're still not fluent in BeckySpeak?Here, let me help:Report: ""LeMoss admits she was treated...""BeckySpeak: ""LeMoss admits he intended to break her arm...""Can't you see it right there. Both sentences use the word 'admit'! It's right there, CRAIG! You seem to have forgotten the first rule of BeckySpeak, wherein a word cannot have two uses. Sure, the uneducated may BELIEVE that the 'admit' in the first sentence refers to acknowledging an event, but 'admit' means GUILT! If his raging guilt had not consumed him, he would never 'admit' that she was treated! I WIN!",Funny,1,Brilliant,1,Helpful,1,Positive
